,session_order,APOE_rs429358,APOE_rs7412,APOE_haplotype,PICALM_rs3851179,age,sex,education,learning_deficits,BMI,allergies,drugs,ibuprofen_intake,thyroid_diseases,hypertension,diabetes,other_diseases,smoking_status,coffee_status,dementia_history_parents,BDI,SES,RPM,EHI,NEO_NEU,NEO_EXT,NEO_OPE,NEO_AGR,NEO_CON,AUDIT,MINI-COPE_1,MINI-COPE_2,MINI-COPE_3,MINI-COPE_4,MINI-COPE_5,MINI-COPE_6,MINI-COPE_7,MINI-COPE_8,MINI-COPE_9,MINI-COPE_10,MINI-COPE_11,MINI-COPE_12,MINI-COPE_13,MINI-COPE_14,CVLT_1,CVLT_2,CVLT_3,CVLT_4,CVLT_5,CVLT_6,CVLT_7,CVLT_8,CVLT_9,CVLT_10,CVLT_11,CVLT_12,CVLT_13,leukocytes,erythrocytes,hemoglobin,hematocrit,MCV,MCH,MCHC,RDW-CV,platelets,PDW,MPV,P-LCR,neutrophils,lymphocytes,monocytes,eosinophils,basophils,neutrophils_%,lymphocytes_%,monocytes_%,eosinophils_%,basophils_%,total_cholesterol,cholesterol_HDL,non-HDL_cholesterol,LDL_cholesterol,triglycerides,HSV_r
erythrocytes,-0.011879137831489467,-0.003970681971770441,-0.1489774660009602,,0.04539325376635331,0.08724825885229616,-0.44827692841355304,-0.06412971175995372,-0.14233051503905664,0.40094095566190296,-0.07997370177695416,-0.15754139925517027,-0.1635537010881542,0.025423196695755528,0.18407146492035492,0.086358762046746,0.05006157742387186,-0.08399599795937947,-0.08323850654606257,-0.1670155082158919,-0.20894167229020574,0.07087058711058547,-0.04354114548177196,-0.06937037831393095,-0.1830075484334398,0.07812910961206813,0.10224753579593822,-0.1891604888934366,0.09165974125641355,-0.062882370282863,-0.003218219148144555,-0.054504479113713436,0.22027011103328822,0.10544446873325594,0.26696934637149344,-0.020903287428112306,0.01525940415146538,0.0498655150522971,0.026006656645650293,-0.09622635672953588,0.18634276898417973,-0.07956379069555097,0.01639338431468158,-0.2119797550962144,-0.22328816820599245,-0.2768195572794998,-0.2626322504185384,-0.284332642340645,-0.13088857869948214,-0.13587573008157755,-0.17372481168210982,-0.09176611349409873,0.11977560484554442,0.038489084170793504,0.037343667752838,-0.06856312745395692,0.09647755773853114,0.34714698058726634,1.0,0.8395040010245389,0.8707978381051645,-0.49242916974852047,-0.23832463789243782,0.2982220838635246,-0.060061165817981176,-0.1340872294553331,0.23354307549301873,0.15841877109588517,0.16836622689858718,0.27139103541072584,0.25645538295241493,0.34439796853294163,0.1225614010749478,0.30338841939712224,0.0027105953905973584,-0.005894008348642399,-0.025323869590171227,-0.003402050538420805,0.11631043991012473,-0.1475866976050184,-0.48926106408947684,0.06177852251692973,0.03287577599701434,0.0984703650825801,0.1584316881780213
hemoglobin,0.0686229096641056,-0.03574176091992935,-0.07154478001778984,,0.05373151042225472,0.12219107898294039,-0.5054326774107136,0.05543518501241754,-0.11342886920047014,0.2699092481845239,0.033212620140040706,-0.10519019309659544,-0.2678456110827913,0.04211209807433864,0.10149375769965545,0.01275604604968354,0.009088585460284867,-0.04034009937429055,-0.10803012444184062,-0.18428372330697698,-0.11783075397309005,0.0366125165607735,-0.04892089505913833,-0.007198371462857038,-0.1291898106685987,0.05880258762859485,0.04438754645493151,-0.18463052689610096,0.03156718261450322,0.06322375214694079,-0.018657315165355966,-0.022887255643152356,0.1585472621790429,0.1592577219519213,0.22044154947519085,0.004025508150861956,-0.02000606626753194,0.035869471824673586,0.09626021135686248,-0.11234099581129883,0.1330254579758428,0.06403976759607305,0.02165679351447281,-0.12750932122604156,-0.18379270939450118,-0.2615081435135157,-0.22414290205101872,-0.1806556054076649,-0.1099423857378124,-0.07050073589700197,-0.13139227883280624,-0.00577596177196022,0.1251704909453024,-0.1120772701399573,-0.049089924750499926,-0.00256632787766542,0.04568042264687482,0.3104372266418454,0.8395040010245389,1.0,0.944308199051979,-0.030901879740066023,0.31338827133791725,0.5988785945795673,-0.3838988711249148,-0.25543129176415047,0.22588553262892266,0.14628149895258682,0.16885792591898127,0.270214672120372,0.19058643115803206,0.3616273485508091,0.05442052653058993,0.13997894948494166,0.055960328361796596,-0.061560420521126216,0.05755774053282121,-0.06631463441909406,-0.022895870588664054,-0.1605307206617209,-0.4020495101153423,0.0075548918987316934,0.008248763313660083,-0.00043556167936878145,0.08203770928714538
hematocrit,0.08124434419730144,0.026315109885805942,-0.14014882290435482,,-0.012970549806532727,-0.013227693758119732,-0.44931348819653427,0.044671863863199636,-0.09759138469922705,0.2723145698611395,-0.018285484588104462,-0.12084605878226623,-0.2707498057238886,0.06888680770310873,0.12263022004131041,0.059563249734350794,0.06724246247453139,-0.0543055524184869,-0.114496032566427,-0.200440373156985,-0.10261174561074092,0.045641747984281555,0.03812710991050975,-0.03313932024753818,-0.11463301850282419,0.12001213600176781,0.05362427534271536,-0.14750738524719037,0.0406673992907884,0.014923695070334557,-0.017058191266579537,-0.0145284603477345,0.1761836172092583,0.14508973051190965,0.17618480785829949,0.04054671071354063,-0.038848509499817184,0.016994424656223545,0.0711710066760082,-0.0856205943899283,0.17031655726776887,0.008661429069929283,0.03028369792691888,-0.11227547187193228,-0.09086943857821078,-0.17664057959923454,-0.1464446562344245,-0.14612443679005402,-0.002784721008536145,0.039578980861798785,-0.029530739608479305,0.08682370328531189,0.04302455922424748,-0.10369521075153805,-0.08362176595184105,0.06780952028580316,-0.02518914962981924,0.38577091202258856,0.8707978381051645,0.944308199051979,1.0,-0.012847390684557505,0.1654757265624665,0.3101601097774441,-0.25480518766730914,-0.1517288058186139,0.23032667147300626,0.16226847292596822,0.17960232381491958,0.33442391452779496,0.2317522322618835,0.4175330249947522,0.11511293591256039,0.2568295307379496,0.07759918267380121,-0.08813608156498089,0.019209578540293377,-0.028826470447986908,0.054566642524632024,-0.10347186287224044,-0.3741478687520046,0.057581357993523805,0.056318056084753515,0.016013906807603274,0.1470474435281176
MCV,0.17065556639838766,0.02593448162256384,0.027559878345721395,,-0.06282333307231161,-0.1686133961058925,0.17308680955522046,0.18699462811498238,0.09414106889390206,-0.365369244007634,0.09075297035023683,0.1337612915868619,-0.12243588626643616,0.07861372035159192,-0.16422667233409327,-0.08721002599810468,0.0454568027047526,0.050928686183597534,-0.0538653217091018,-0.0006762530829148203,0.1861751422581991,-0.03914250075419326,0.16493765835997576,0.11788086140105697,0.13221765364043445,0.09576981452974764,-0.0774884860077201,0.15745140030556903,-0.0933946072213067,0.0830341970088392,-0.013068468607825953,0.09402818348302679,-0.1296566737952608,0.036322127528945494,-0.24056454245422737,0.10068813562884654,-0.056929614387977785,-0.03906850563689393,0.1166144969755755,0.022556256341550146,-0.07966332918016931,0.16179777088899785,-0.022633683433542842,0.17990400945925422,0.304908576355692,0.24098651000702037,0.2799771371609221,0.3007970942915371,0.2689664038940332,0.3587786893398054,0.30872661863505,0.35896948825557423,-0.1754573219231459,-0.2994040977024051,-0.24346523630529684,0.2581209879261569,-0.25178732168239587,-0.04704877917123393,-0.49242916974852047,-0.030901879740066023,-0.012847390684557505,1.0,0.8020072431562848,-0.03399358477986095,-0.40457033245003554,-0.0019397271943298743,-0.0754754529737752,-0.04160382583442007,-0.030034836426423742,0.006222561695684253,-0.10743868601089615,-0.01000257133101969,-0.02094253582150189,-0.1549141306398962,0.10101585299220202,-0.11398372851620896,0.05421342528024558,-0.004670462252200977,-0.11376932125502798,0.12111162094923474,0.3713498186942892,-0.03687950199594036,0.01950944530679407,-0.17426641063655848,-0.04454317237374082
MCH,0.17105100298118017,-0.05926167695620781,0.13276827551726084,,0.007489951210595431,0.07339433769204083,-0.11553211468638772,0.18007992820614843,0.030069263583089888,-0.19883970915034282,0.18699102219948988,0.12170847861970019,-0.1929804449617675,0.03325791120049401,-0.1215484212481965,-0.15146803263236758,-0.08306982028116536,0.05731196693008695,-0.009114389857015187,-0.04270718756295283,0.1410018488412762,-0.05181648430727765,0.023632442642483518,0.16305723000280542,0.09712025393643639,-0.025115897256281935,-0.039392437294483454,0.02094791282024685,-0.13578311221732517,0.17378065337341453,-0.045227193707813834,0.065072407177432,-0.14145532620230597,0.1317112306365774,-0.07260780015088014,0.04404724550325258,-0.08293557398495352,-0.007643605088096269,0.14003125406606617,-0.0222674547423081,-0.10938645036008307,0.20718117406083092,0.02668313554743579,0.14153056125103042,0.09572932906380167,0.030877148519740084,0.10995952776267356,0.20381224321158387,0.06001185719367942,0.13425070442160683,0.09883813342884878,0.1882304208915373,0.03720044046971755,-0.2947323361017074,-0.18673552602366567,0.13941841450865416,-0.11297049747538178,-0.08609121427019516,-0.23832463789243782,0.31338827133791725,0.1654757265624665,0.8020072431562848,1.0,0.5392776334657594,-0.5990429198890281,-0.1989071856001885,-0.0315157693305691,-0.0286384592285101,-0.005824947769421724,-0.02037295341428082,-0.1362532138383591,0.031792034296552446,-0.11686467104880079,-0.2817045373459565,0.08426715298731763,-0.09947526696611426,0.1760772229537003,-0.09931025345558252,-0.22924217744720463,-0.027125834746888216,0.1619443258383143,-0.10409022910613411,-0.045305433849568914,-0.19567693776540235,-0.11220562570840112
MCHC,-0.014862699085141307,-0.16598057149060896,0.18801109926634632,,0.14819148316189715,0.3847299580588207,-0.4035820525914803,0.05591524676295567,-0.07807771718867966,0.11061743369049694,0.19396229424505307,-0.022452155223734994,-0.1638202356827531,-0.046312785688804675,-0.022651939670644054,-0.12401936969677703,-0.1882629590177498,0.023934127663473415,-0.02697446373450542,-0.07164051310731874,-0.06138617990211688,-0.007217986786993148,-0.22624408318927097,0.06699530633593756,-0.06889409843963898,-0.12849989410589902,-0.00735881119471401,-0.16455428286196422,-0.03822440947976941,0.21270189424293962,-0.03476353015845213,-0.03373692161322175,-0.0004209717016053253,0.11123568269841996,0.17845157925048563,-0.06743677871435037,0.01423239408814523,0.0768109060336534,0.11144165213585187,-0.12712807038940624,-0.020954956826261934,0.20769831070244577,0.010346981513040863,-0.06904146949769333,-0.28531564523353814,-0.29744641424333557,-0.25796147152498866,-0.13138704128359724,-0.27983321871928857,-0.2855770576693445,-0.2657735969846109,-0.19977242374668439,0.26455293775622385,-0.10020688919024094,0.04214409298994625,-0.14924622375360538,0.1865740459731133,-0.061192936401397904,0.2982220838635246,0.5988785945795673,0.3101601097774441,-0.03399358477986095,0.5392776334657594,1.0,-0.5107735205038388,-0.36830981317166855,0.08324729367213114,0.024951678003905537,0.0451761821224279,-0.04500291455650101,-0.04453367121177643,0.057142310809254075,-0.1292540411564982,-0.22790451421840427,-0.013366029272525354,0.008994670749836679,0.17514730696881592,-0.12578833613828114,-0.20307288838728338,-0.20522473271547767,-0.23933547936969155,-0.11622869142642918,-0.09679261190488558,-0.08215323445141294,-0.14412888288634773
RDW-CV,-0.007308711381767723,-0.0017431518577193151,-0.0900825020917016,,-0.02848937378752669,-0.11706608489476814,0.06739621063061674,0.04992849431182571,0.009585799401408081,0.2829550517135911,-0.181234008420933,-0.013520774590965368,0.23759843371589748,-0.0970612620145341,0.1300486825971749,0.22330310377661255,0.15699997282430597,0.11370659354101853,0.23583757856398038,0.015482583429738447,0.07265446446872545,0.06730445515337109,0.060278328824549976,-0.04963444651498579,-0.05281066159311227,0.12971276249336658,0.07634245449353144,0.024080612535767803,0.05729940499860947,-0.04568980017163,0.03927952548251376,-0.0021982018951826384,-0.03867808007991753,-0.13554221773533978,0.11833609238806388,-0.003551328235791731,-0.028135652089586512,-0.13250681098424932,-0.18254105981436206,0.209808838800938,0.015849620386422254,-0.12567295228610897,-0.04637125501533153,-0.007084279474102012,0.041837785404630005,0.04413034564988439,-0.018671093231571338,0.03770757513849473,0.07734726948557227,0.08371305671363259,0.09766524536961034,0.02116632444453118,0.04750592225532017,0.22670774916842146,0.10381607406128768,0.09523065816060897,-0.0505404103520725,0.10088262200927586,-0.060061165817981176,-0.3838988711249148,-0.25480518766730914,-0.40457033245003554,-0.5990429198890281,-0.5107735205038388,1.0,0.18132922550519012,-0.06405042771951261,-0.03754092399719528,-0.06051840274379659,0.07494622306965025,0.08645568055081149,-0.01290511014375133,0.13021388661410693,0.13350046469378443,0.009660971320685394,-0.011821964667435346,-0.12148299435923957,0.12268105652624649,0.07555407933670158,0.09241419062927857,-0.15653286694251098,0.17348489144937196,0.11110918988469598,0.2210799315322415,0.04768871530312357
platelets,0.13163595727077804,0.11326209807154992,-0.003814199375665709,,-0.1309487482242512,-0.374728116285084,0.15341960140279204,-0.2902166731743998,0.11064450879448003,0.047221531252989425,-0.1217888234322612,0.03547403677911308,0.08192436156881135,0.18301881007209658,0.016368020942817377,-0.0882671808274135,-0.1806957543994954,0.15818245997448602,0.002501822357533597,0.032815900536855264,0.08196382300991253,-0.011026117555146599,0.19754057341011336,0.005860730601987282,0.06821580385443082,-0.0313550521283091,-0.11128671985706624,0.1838416112232076,-0.010068195764683149,0.026607857638058598,-0.20005881502227857,-0.05894275439138389,-0.14206148107520075,-0.23443926941336726,-0.23545262573332165,0.004709744031496551,-0.006837605257944541,-0.1426704444788468,-0.06154080060846636,-0.016292391613608796,-0.045617258535021604,-0.095376190303711,-0.061258518222159726,-0.027809238198119927,0.0507670703982867,-0.04826521118835626,0.03632727612408031,-0.09876712340266476,0.0393570668229098,0.016165774257641496,-0.004148492186285728,0.004654722778782313,-0.021690664317865982,0.10102924697237946,0.021000202056564183,0.002849351318621745,0.06406172322639973,0.1627791709892799,-0.1340872294553331,-0.25543129176415047,-0.1517288058186139,-0.0019397271943298743,-0.1989071856001885,-0.36830981317166855,0.18132922550519012,1.0,-0.5106543361170496,-0.5039674663019003,-0.5036357291543605,0.14420625133212814,0.12879984436156197,0.011274207049522568,0.10297115357987519,0.10374651099629441,0.0208406913151499,0.0005013936145118367,-0.14771255265059696,0.07436716035822259,0.05102144987775396,0.20436000765708978,0.062107821352126356,0.19650968240789965,0.17245100739354005,0.11292342668070543,-0.02638352047959846
PDW,0.005878627119511222,-0.1457793814433384,-0.116371063836185,,-0.12249447492930975,0.19289530616104741,-0.08363820676760288,0.16263149460661727,-0.1873767576181399,0.07818211151929003,0.041507908974328524,-0.1061087927746996,0.0063287837930405474,-0.12887143250961353,0.07995207694858483,0.037397991911460475,-0.0019477518983617521,-0.13767457576798459,0.0005205531953953469,0.02344028351498216,-0.11086738930680282,0.06490734208504406,-0.1710020344107374,-0.10405659530132867,-0.1465665442053697,0.06965084497532159,0.15922480245942391,-0.03769547917269751,0.03269326214138913,-0.11564687332767286,0.29856299846316076,0.1932185716398086,0.1749392947608862,0.1719978865031868,0.11679402797415227,-0.058362629037603156,-0.23485395033230938,-0.10166744493318867,-0.19715136815529247,-0.10893527370980699,0.01843759406119687,-0.03243021357642356,-0.07265502207721428,0.022582512848747634,-0.1765149818675821,0.010190955829877626,-0.09126006877364064,0.03496757733383983,-0.06003030407161769,-0.09323677995955633,-0.08309686135239788,-0.09205649919955655,0.007822166950744123,0.0036280176404267566,0.02500460871301199,-0.109229614993499,-0.06272781692160316,0.20752338396515752,0.23354307549301873,0.22588553262892266,0.23032667147300626,-0.0754754529737752,-0.0315157693305691,0.08324729367213114,-0.06405042771951261,-0.5106543361170496,1.0,0.9718598438984035,0.9730941890373019,0.133598586724169,0.17760581109920595,0.29976656232285226,0.006060875247153589,0.06174736408857371,-0.05883409872583061,0.06006764341818141,0.07147331964557284,-0.07598337382715366,-0.06750514017282139,-0.10955848750788828,-0.07678377907733408,-0.08541725436237864,-0.09445242099371276,0.008436422843278403,0.19163308022432077
MPV,0.03675517154559759,-0.16377026421740823,-0.10248920935931106,,-0.12324125947852944,0.17771614665125388,-0.038231268119438985,0.1909457431137386,-0.15535954926881868,0.04434023347402234,0.06220970174306475,-0.09531021436351565,0.04009114272523788,-0.11974335892801041,0.083457727560474,0.03977891687461847,0.0056730606530400966,-0.15684230027859658,0.06110320471389347,0.05029677049027642,-0.1340173379870083,0.11960061025556361,-0.1439388831859626,-0.0945731334628681,-0.1658660255540105,0.08094947708955143,0.19008148126757662,0.045429310346207515,0.04245990640099536,-0.15995026811166585,0.3231274141623761,0.17924948871381255,0.11636172940308351,0.17186140522824542,0.07791409681747716,-0.05140465487507215,-0.21447632333308708,-0.09553700932552274,-0.2042532047766917,-0.1403522382155729,-0.013644346922904019,-0.02485572374200717,-0.09911229062862885,-0.014413973419732483,-0.14602068582040345,0.058068378132203974,-0.03346274287185191,0.06657431503323101,-0.02637169289414497,-0.06388685908972842,-0.02413033253628591,-0.05100888333170207,-0.013510434517872651,0.016412921986446775,0.01730387147964207,-0.07465689495499749,-0.05816598607972279,0.17199475407098028,0.15841877109588517,0.14628149895258682,0.16226847292596822,-0.04160382583442007,-0.0286384592285101,0.024951678003905537,-0.03754092399719528,-0.5039674663019003,0.9718598438984035,1.0,0.9960731000139261,0.10375629941769805,0.14776341334917686,0.26617030651287277,0.031111461241071867,0.03549630112504489,-0.05957299023337244,0.05258490704836622,0.07028832140188705,-0.037173978092220505,-0.07229947420825271,-0.09658376001079674,-0.02893183881120917,-0.09306667530271727,-0.09255739333317244,-0.021360324534411484,0.2016153275603419
P-LCR,0.05362599485862427,-0.15998643249168953,-0.10286001125919937,,-0.1270761774216515,0.1868894365208892,-0.04841000858900642,0.19826843243217399,-0.15699290698735044,0.048783189101549086,0.07437726706733382,-0.08288675672387912,0.0494338794227616,-0.11764126173135492,0.10009113500122163,0.045012947815502684,-0.003404899816478745,-0.157369220688311,0.04847838531402094,0.06253286019335456,-0.12873814827701133,0.11412069731675774,-0.15417046356416653,-0.0773071450410476,-0.16080114427776224,0.08024482654208917,0.188877389758876,0.04174527867813259,0.03562769794477833,-0.15723015086064046,0.3112634415678453,0.16819876382889848,0.11346123016738342,0.17125736128843702,0.07242646426589372,-0.045743279386666405,-0.20610964370563736,-0.09841856335017038,-0.1967950769135265,-0.1374921447075615,-0.010055531843864547,-0.021526786217586375,-0.08243297150820789,-0.009181407999934721,-0.16210529548168412,0.03690335406148185,-0.04659787913496991,0.05709448588715235,-0.037707244342122706,-0.07554790214632778,-0.04084450416484733,-0.06073405176439055,0.0019221378739559887,0.01638005325492977,0.017834036423456927,-0.0877380014233837,-0.05420768180774299,0.17814840813747396,0.16836622689858718,0.16885792591898127,0.17960232381491958,-0.030034836426423742,-0.005824947769421724,0.0451761821224279,-0.06051840274379659,-0.5036357291543605,0.9730941890373019,0.9960731000139261,1.0,0.11014765783905875,0.15293698182920273,0.27276314689310655,0.020047833492743406,0.036804957630148814,-0.05702908530622232,0.05189753174337961,0.07549680767692585,-0.05119396677575592,-0.07178010979142836,-0.10449446658400566,-0.032590002815669844,-0.10009872688037807,-0.09937136220205353,-0.023504280062023875,0.1952799048167999
neutrophils,0.3373798186228264,-0.1269651127877234,0.02186714099698868,,0.002370618880091778,-0.1123689910841655,-0.24116769033739194,0.1659896557984911,-0.08475806468495893,0.2970784643587123,-0.01454030719955389,-0.21240843777485763,-0.009848411315188026,-0.0730253969369279,0.20368865348916718,0.17018874669125053,-0.13694075330076605,-0.08869802068999665,0.079352583208909,-0.1254494045923089,-0.10337855878370153,0.031045532967909448,0.02501440237748166,-0.1104901142037951,-0.10462616723051942,0.0007037146833061717,-0.05360908458732379,0.031028251001417862,-0.029549086841406256,-0.03779651979113766,0.07517726883481664,-0.022468256171671013,0.11061629474522641,0.19684228640400875,0.16348347358112497,-0.07447685709810226,0.08083076390856868,-0.17615646001564314,-0.15198468235537538,-0.1273227886922141,0.029580921904643873,-0.12620671892164737,-0.0052916766809420306,0.011879746556659729,0.011187788466415851,-0.02827122733411666,0.026287443072878183,-0.001035310663399802,0.12490294217466677,0.011800369713037813,0.06631349644356953,0.038053135011297576,-0.015426748026150815,0.04161753349276726,0.07785308497187289,0.05339855368587038,0.05806222038650654,0.8640474746924763,0.27139103541072584,0.270214672120372,0.33442391452779496,0.006222561695684253,-0.02037295341428082,-0.04500291455650101,0.07494622306965025,0.14420625133212814,0.133598586724169,0.10375629941769805,0.11014765783905875,1.0,0.2680964091016966,0.5074800052370914,0.2498947882725792,0.2400324811816499,0.6386027210671682,-0.5619171705140497,-0.3946225155292106,-0.01108291187330259,-0.19650218934648842,-0.12547392349551703,-0.30969609012371574,0.003817889807899909,-0.038723280888018075,0.12634886333917275,0.195966623757255
lymphocytes,0.04203779224512447,-0.0800038663880028,-0.1300381215288231,,0.09594847269655148,0.030644196770969023,-0.13457992848264075,-0.22028179155942196,0.04580748241061792,0.30038148775314427,0.042145838990435315,0.0857904303252639,0.2166515212855047,0.11319609172281818,0.25939062906013055,0.582086283890883,0.08904123906153744,-0.1558337040409446,0.03908811035675058,0.04421167799314055,-0.06085564528561499,-0.061100818787068405,0.05384759768341436,-0.021812736929951042,-0.0543006573463223,-0.01307247390093887,-0.019294187059696242,-0.2716347368802171,-0.029134321820061454,-0.1224753613109211,-0.26923906221593,-0.16803558946822725,-0.23658867322801866,-0.2589159314944109,0.020590862013564155,0.009220620921076972,-0.2615068177454007,-0.274939421230203,-0.08348452859623556,-0.06420147219047266,0.05419953752888922,-0.3052330497540904,-0.029886540849233246,-0.13358349839637731,-0.07990512675119295,-0.001190918346699145,-0.0683375080589655,0.056123614794448135,-0.025792829855662978,-0.07655860619033264,-0.10897117833655771,-0.08489634041854087,0.12161833676227948,0.13384941894157745,0.10895196830606313,-0.01660812769694855,0.1312475825224568,0.6988611656020319,0.25645538295241493,0.19058643115803206,0.2317522322618835,-0.10743868601089615,-0.1362532138383591,-0.04453367121177643,0.08645568055081149,0.12879984436156197,0.17760581109920595,0.14776341334917686,0.15293698182920273,0.2680964091016966,1.0,0.5116520612817855,0.1624554748281892,0.3038167312793489,-0.5090586556854086,0.6011834472522761,-0.20557733063847924,-0.03187746925602092,-0.02897453592117082,-0.09930185269972833,-0.1656037633992284,-0.03341490131837414,-0.07858588284819183,0.12616483942000828,0.14560587179082055
monocytes,0.2652993395741312,-0.12896594146644852,-0.10947502946639508,,-0.10171238187202007,0.05276687840096179,-0.493972864660155,0.1315820396170259,0.037830890702375365,0.2768256879935039,0.05117622655065047,-0.09750969004186605,-0.0498810012003047,-0.0428735252956797,0.10184990303589987,0.2961816966359484,-0.19183110888155977,-0.22308969274451804,-0.037937656964058555,-0.12097496925974059,-0.024946938585660612,-0.05609629779893373,-0.06214833881822198,-0.011814268238235412,-0.046146720112989155,-0.04214564727226582,-0.09055712227979519,-0.03218696370122494,-0.14405587201305362,-0.026320117093141613,-0.08393838536484413,-0.06665199594598023,0.08764801361049888,0.15775036904659792,0.16710417262074936,0.15543540296234562,-0.23157492355343484,-0.2122348152483678,-0.09332280674197306,-0.139424593742043,0.008194484628697927,-0.12306237691272591,0.04111945199812298,0.022516415411582644,-0.05742270887255931,0.0088702213544822,-0.007137059940868431,0.09252558970865925,0.015335782835882215,0.0006919562935078624,-0.01750745472564569,-0.01473890773155624,-0.14614049419229036,-0.008108763813241314,0.1008306337410483,0.043654852499225454,0.09017777338122876,0.7030174496026077,0.34439796853294163,0.3616273485508091,0.4175330249947522,-0.01000257133101969,0.031792034296552446,0.057142310809254075,-0.01290511014375133,0.011274207049522568,0.29976656232285226,0.26617030651287277,0.27276314689310655,0.5074800052370914,0.5116520612817855,1.0,0.27318746611199113,0.44429257164340447,-0.06517888455859487,-0.061542863068885734,0.4164825436955689,0.0671105642247183,0.13002829138339433,-0.17663379367492685,-0.34733143355321855,-0.035252986076741905,-0.036009699799299695,-0.0052888965228345556,0.14298932634717176
eosinophils,0.08825173063698467,-0.21733431606999576,-0.02395216400422257,,0.16474579708335788,-0.028467478756523484,-0.019016140655145234,0.07869372998314435,-0.017241957632928333,0.1234287860787563,-0.12309145343206558,-0.12572815111018384,-0.020192204740615234,-0.06715703867136985,0.0030090658296761975,-0.005657043759791247,-0.05075502552625121,-0.06740852618736798,-0.1467705967721449,0.032124233251059835,0.08381898355047988,-0.04347266812445303,0.004932486842127994,0.029709937955100567,0.008207748945705333,0.15025101425382972,0.073180610309034,0.047447983766716426,-0.07959997650074717,-0.061520496226394474,-0.0723130779292177,-0.06817068697943225,0.08331011814947557,-0.009140503700193368,0.10507199532413398,0.09121968251544794,0.06797335051209273,-0.009599022110876708,0.08281650183120233,-0.04993991455951998,0.04239142712029625,-0.06521632098505203,0.02443474219702884,0.0674084137385361,0.015684043088806908,0.07341418093379504,-0.03244837866318443,0.07840688791902384,0.04208654050631469,-0.05373679277547377,-0.01824478063138466,-0.004540271867842605,0.018303349571180166,-0.05557732873322557,0.045250645035989676,0.00020998277532323484,0.04726714239904903,0.3622078453015155,0.1225614010749478,0.05442052653058993,0.11511293591256039,-0.02094253582150189,-0.11686467104880079,-0.1292540411564982,0.13021388661410693,0.10297115357987519,0.006060875247153589,0.031111461241071867,0.020047833492743406,0.2498947882725792,0.1624554748281892,0.27318746611199113,1.0,0.3104301838789686,-0.06396113820923204,-0.1413528559195789,-0.10434229784581256,0.9461907998103193,0.15215118594276525,0.0036313149172647135,-0.08378128316021098,0.04239912501394953,0.06670807337328,-0.0626863585031135,0.13624828237316775
basophils,0.0786483566573609,-0.1073989376464253,-0.09201768411792818,,0.07977601644177178,0.055430068039226454,-0.009590046286119858,0.13559787941257867,0.09469908835483347,0.10089031466025909,-0.13530361823220774,-0.09580030831583217,0.06815749029963741,0.11445126906651377,-0.03943615033625496,0.10779214425243024,0.0023861228089817254,-0.2458875670768292,-0.266770428923593,-0.08476773550292525,-0.1231145518759248,0.0005166734192062282,0.09421572331695999,-0.15480602321838985,-0.19366464983642134,0.12115033489766566,-0.026842944865347763,-0.017670925544645288,0.004908084031556844,-0.13234295428300577,-0.12307738473993526,0.05427534342329656,0.24956610168804494,0.08577193821963067,0.22142877055736448,0.061343465485484854,0.042754277717651376,0.10864751494396095,0.01844609994973716,-0.05362980933081393,0.18496153242176727,-0.12200867628710338,-0.02160993473180548,-0.1245692097637679,0.11140156106922015,0.08748318715099611,0.042060570498301184,0.06181338583787293,0.13350613727775892,0.11485623401328734,0.0983832305020164,0.08084755102084216,0.0008544026461342164,-0.14814778427142944,0.04805851538885445,0.09186056595891827,0.06586413480747383,0.38467526748007586,0.30338841939712224,0.13997894948494166,0.2568295307379496,-0.1549141306398962,-0.2817045373459565,-0.22790451421840427,0.13350046469378443,0.10374651099629441,0.06174736408857371,0.03549630112504489,0.036804957630148814,0.2400324811816499,0.3038167312793489,0.44429257164340447,0.3104301838789686,1.0,-0.1361569681347242,0.021206745452573984,0.10666220590791561,0.21983348663614652,0.8588853189494937,0.005188802856723092,-0.12996464940766111,0.06528205863683122,0.055690438532264845,0.04223293057656659,0.20915773077789154
